Date,GenusCoral,MorphoCoral,mDcoral,Depth,NumComp,GenusComp,MorphoComp,mDcomp,InvolvedPerim,HdiffComp-Coral,netOvergrowth,netOverreach
2013-03-22,Acropora,Br,26,1.6,1,Pocillopora,S.Br,24.03333333,20,-2,3,-1.5
2013-03-22,Acropora,Br,10.76666667,2.8,1,Pocillopora,S.Br,3.4,0.5,-6,0,0.6
2013-03-22,Acropora,Br,27.16666667,3.6,1,Merulina,Fol,22.56666667,1,-3,0,-2
2013-03-22,Acropora,Br,27.16666667,3.6,2,Acropora,Br,34.66666667,5,4.5,1.5,0
2013-03-22,Porites,Ma,12.36666667,3.6,1,Montipora,En,15.66666667,6.5,-2.7,-1.8,-0.5
2013-03-22,Porites,Ma,6.7,4,1,Montipora,En,5.833333333,5,3.5,-0.5,-0.2
2013-03-22,Montipora,En,40.9,4,1,Acropora,Br,38.56666667,33,2,4,0.3
2013-03-22,Montipora,En,30.5,3.5,1,Acropora,Br,30.63333333,10.3,4.6,1.3,0.6
2013-03-22,Montipora,En,16.2,3.7,1,Porites,Ma,3.166666667,9,0.5,2.2,0.4
2013-03-22,Montipora,En,38.13333333,4,1,Acropora,Br,3,2.8,-5.2,1.5,0.4
2013-03-22,Montipora,En,38.13333333,4,2,Acropora,Br,3.7,3.6,-5.7,1.2,0.6
2013-03-22,Montipora,En,38.13333333,4,3,Acropora,Br,2.933333333,3,0,2.1,0.4
2013-03-22,Montipora,En,38.13333333,4,4,Acropora,Br,4.766666667,3,0.5,2,0.9
2013-03-22,Acropora,Br,30.26666667,3.1,1,Montipora,En,21.06666667,11,-7,0.6,0.7
2013-03-22,Acropora,Br,30.26666667,3.1,2,Montipora,En,23.2,6.5,-4.5,0.7,1
2013-03-22,Montipora,En,23.53333333,3,1,Acropora,Br,19.73333333,5.5,-0.8,1.3,0.4
2013-03-22,Montipora,En,22,2.7,1,Porites,Ma,12.26666667,17,2.2,6.7,0.8
2013-03-22,Favia,Ma,11.96666667,2.6,1,Montipora,En,26.46666667,21.5,6,0,0.8
2013-03-22,Montipora,En,29.7,2.4,1,Acropora,Tab,19.56666667,29,13.7,2.5,0.7
2013-03-22,Montipora,En,29.7,2.4,2,Montipora,En,12.9,11.4,-6.2,0.7,0.2
2013-03-22,Montipora,En,29.7,2.4,3,Montastrea,Ma,3.8,5.2,-5,1.1,0.3
2013-03-22,Montipora,En,29.7,2.4,4,Montipora,En,11.4,3.8,-1,0,-0.6
2013-04-19,Acropora,Br,12.56666667,6.3,1,Porites,Ma,11.3,5.8,4.4,0.2,0.4
2013-04-19,Acropora,Br,6.4,6.2,1,Stylophora,Br,23.9,3.5,-0.4,0,1.4
2013-04-19,Acropora,Tab,10.26666667,6.5,1,Acropora,Br,10.56666667,0.6,-1.2,0,0.4
2013-04-19,Acropora,Br,12.7,5.2,1,Psammocora,Br,8.3,1.2,-6.9,0,1.6
2013-04-19,Acropora,Br,5.633333333,5.8,1,Pocillopora,Br,7.166666667,0.9,-2.7,0,0.7
2013-04-19,Stylophora,S.Br,6.6,5.5,1,Acropora,Br,8,4,5.7,0,0.7
2013-04-19,Acropora,Br,13.33333333,5.8,1,Montastrea,Ma,5.3,4.9,-0.8,0,-2.7
2013-04-19,Acropora,Br,12.2,5.6,1,Montipora,En,8.433333333,2.5,-5.3,0,1
2013-04-19,Acropora,Br,14.33333333,6.2,1,Pocillopora,Br,16.46666667,2.3,-2.3,0.3,1.2
2013-04-19,Acropora,Br,14.16666667,6.3,1,Stylophora,S.Br,23.26666667,11.8,9.6,0,1.5
2013-04-19,Montipora,En,14.26666667,5.2,1,Favia,Ma,8.666666667,8.5,3.3,3,0.6
2013-04-19,Acropora,Tab,12.9,5.7,1,Stylophora,S.Br,3.633333333,3.7,-6,1.4,0.9
2013-04-19,Favia,Ma,5.033333333,5.9,1,Montipora,En,12.3,1.6,3.9,-0.2,0
2013-04-19,Echinopora,Br,15.7,3.4,1,Acropora,Br,54,16,3.1,0.4,2.3
2013-04-19,Pocillopora,Br,17.8,3.2,1,Acropora,Br,10.23333333,10.8,7.1,0,0.9
2013-04-19,Pocillopora,Br,17.8,3.2,2,Montipora,En,11.03333333,4.1,-5.4,0,0.8
2013-04-19,Pocillopora,Br,17.8,3.2,3,Montipora,En,15,3.1,-0.4,0,0.3
2013-04-19,Acropora,Br,22.06666667,3.3,1,Acropora,Tab,18.96666667,6.1,-1.3,0.4,-0.2
2013-04-19,Acropora,Br,22.06666667,3.3,2,Pocillopora,Br,21.56666667,12.9,-5.7,0,-1.9
2013-04-19,Montipora,En,10.43333333,2.9,1,Montipora,En,10,14.7,1.2,-0.6,0.2
2013-04-19,Acropora,Br,20.3,3,1,Acropora,Br,12.86666667,6.7,2.5,0.9,0.5
2013-04-19,Acropora,Br,20.3,3,2,Acropora,Br,9.266666667,4.5,0.7,0.6,0
2013-04-19,Acropora,Br,35.33333333,3.2,1,Pocillopora,Br,16.93333333,13.6,-3.1,0,-1
2013-04-19,Pocillopora,Br,8.6,3.2,1,Montipora,En,10.33333333,1.5,5.4,0,0.4
2013-04-19,Acropora,Br,10.16666667,5.3,1,Pocillopora,Br,3.466666667,0.7,-2.3,0,0.6
2013-04-19,Acropora,Br,3.133333333,4.6,1,BCA,Br,2.8,2.1,1.3,0.2,0
2013-04-19,Acropora,Br,6.7,3.9,1,Acropora,Br,19.56666667,2.3,0,0,1.4
2013-04-19,Acropora,Br,36.5,3.1,1,Acropora,Br,21.63333333,17,-3.7,1.1,0
2013-04-19,Acropora,Tab,16.03333333,3.1,1,Montipora,En,13.13333333,5,-4.5,0.5,0.6
2013-04-19,Acropora,Br,18.3,3.9,1,Acropora,Br,8.833333333,2.1,-2.9,0.4,0.3
2013-04-19,Pocillopora,Br,6.733333333,3.9,1,Acropora,Br,5.466666667,2.7,-2.3,0,0.8
2013-04-19,Acropora,Br,12.83333333,4.5,1,Stylophora,S.Br,11.56666667,9.4,-1,0.4,0.3
2013-04-19,Pocillopora,Br,5.666666667,5.2,1,Montipora,En,18.73333333,5.4,-3.1,0,0.5
2013-05-21,Acropora,Br,13.63333333,1.5,1,Acropora,Tab,20.46666667,8.3,-2,0.9,0.2
2013-05-21,Acropora,Br,13.63333333,1.5,2,Montipora,En,19.8,1,-5.3,0.3,-0.2
2013-05-21,Montipora,En,34.1,1.6,1,Acropora,Br,10.23333333,3.9,-1.6,1.2,0.2
2013-05-21,Montipora,En,34.1,1.6,2,Acropora,Br,11.76666667,5.3,2.4,1.9,0.4
2013-05-21,Montipora,En,34.1,1.6,3,Acropora,Br,5.466666667,6.9,-3.9,0.4,-0.2
2013-05-21,Acropora,Tab,39.33333333,1.5,1,Pocillopora,Br,21.23333333,20.4,-1.3,6,0.6
2013-05-21,Pocillopora,Br,14.7,1.9,1,Acropora,Br,22.03333333,7.8,4.5,0,1.3
2013-05-21,Montipora,En,21.13333333,2.5,1,Porites,Ma,12.3,25,1.5,6.6,0.4
2013-05-21,Montipora,En,59.2,2.6,1,Montipora,En,21.43333333,50,-7.1,0.1,-0.4
2013-05-21,Montipora,En,59.2,2.6,2,Pocillopora,Br,20.06666667,38,-1.5,0,-0.8
2013-05-21,Montipora,En,59.2,2.6,3,Acropora,Br,5.3,4.3,-1,0,-0.7
2013-05-21,Montipora,En,59.2,2.6,4,Montipora,En,7.666666667,18,-10.3,0.6,-0.3
2013-05-21,Acropora,Tab,15.7,2.8,1,Acropora,Tab,14.13333333,8.3,0,-0.9,0
2013-05-21,Acropora,Tab,15.7,2.8,2,Acropora,Tab,18.33333333,4.3,0,-0.5,0
2013-05-21,Acropora,Tab,15.7,2.8,3,Acropora,Br,3.1,2.4,-9.4,0,0.2
2013-05-21,Montipora,En,18.6,3,1,Montipora,En,6.866666667,5.8,-5.7,0.4,0.3
2013-05-21,Montipora,En,18.6,3,2,Montipora,En,10.13333333,1.9,-5.4,0,0
2013-05-21,Montipora,En,18.6,3,3,Montipora,En,7.166666667,14,-2.8,0.7,0.4
2013-05-21,Pocillopora,Br,12.66666667,2.8,1,Acropora,Br,14.33333333,4,-0.7,0,0.9
2013-05-21,Montipora,En,46.93333333,3.8,1,Montipora,En,29.73333333,70,-11.4,-4.4,-0.5
2013-05-21,Montipora,En,46.93333333,3.8,2,Acropora,Br,22.7,7.2,5.4,1.1,-0.3
2013-05-21,Montipora,En,57.4,3.6,1,Acropora,Br,4.4,2.5,-15.4,0,0.9
2013-05-21,Montipora,En,57.4,3.6,2,Porites,Ma,8.066666667,7.6,-12,3,0.6
2013-05-21,Acropora,Br,8.866666667,3.3,1,Acropora,Br,11,0.8,-1.9,0.3,0
2013-05-21,Pocillopora,Br,10.36666667,3.4,1,Acropora,Br,14.06666667,1.2,-1,0,0.3
2013-05-21,Pocillopora,Br,10.36666667,3.4,2,Montipora,En,6.9,2.2,3.3,0,0.7
2013-05-21,Montipora,En,1.8,4.7,1,Montipora,En,3.166666667,2.3,0,0,0.2
2013-05-21,Acropora,Br,19.4,4.7,1,Montipora,En,21.76666667,10.1,-5.4,0,0.7
2013-05-21,Acropora,Br,19.4,4.7,2,Pocillopora,Br,4.233333333,0.9,-8.2,0,0.5
2013-05-21,Porites,Ma,2.133333333,3.3,1,Acropora,Br,6,2.5,0.4,-0.3,-0.5
2013-05-21,Acropora,Br,3,3.5,1,Montipora,En,1.4,1.1,-1.1,0,0.4
2013-05-21,Acropora,Br,2.266666667,1.6,1,Montipora,En,34.23333333,2.5,-1,-0.6,-0.2
2013-05-21,Pocillopora,Br,3.666666667,4.7,1,Montipora,En,24.93333333,3.6,5.2,0,0.8
2013-05-21,Pocillopora,Br,3.9,3.7,1,Montipora,En,26.33333333,4.7,-5.2,0,0.6
2013-01-24,Acropora,Br,6.633333333,4.5,1,Seriatopora,Br,14.66666667,15,-0.5,0,0.9
2013-01-24,Porites,Ma,2.166666667,4.3,1,Seriatopora,Br,12.33333333,0.3,0,-0.4,0
2013-01-24,Acropora,Br,12.9,3.7,1,Seriatopora,Br,17.33333333,18,-4,1.7,1.1
2013-01-24,Acropora,Br,12.9,3.7,2,Cladiella,S.Br,17,7,-9,0.6,0.5
2013-01-24,Acropora,Br,2.6,3.8,1,CCA,En,22.66666667,2.3,3.5,0.2,0
2013-01-24,Acropora,Br,4.366666667,3.9,1,Montipora,En,8.333333333,7.5,2,0,-0.3
2013-01-24,Acropora,Br,3.2,3.9,1,Porites,Ma,3.333333333,3.2,0.2,0.3,0.7
2013-01-24,Montipora,En,5.166666667,3.6,1,Seriatopora,Br,11.66666667,4,0.5,0.4,1.4
2013-01-24,Porites,Ma,12.2,3.6,1,Seriatopora,Br,8.166666667,26,0.4,-4.6,-0.7
2013-01-24,Porites,Ma,12.2,3.6,2,CCA,En,9,22,0,-0.5,0
2013-01-24,Acropora,Br,9.366666667,3.3,1,Porites,Ma,10.33333333,5.5,3,0,0.5
2013-01-24,Acropora,Br,9.366666667,3.3,2,Seriatopora,Br,9.5,1,-3,0,0.4
2013-01-24,Millepora,Br,2.666666667,3.4,1,Acropora,Br,6.5,6,3.5,0,0
2013-01-24,Seriatopora,Br,13.7,3.3,1,Hydnophora,Br,5,6.5,1,-0.4,-0.3
2013-01-24,Pocillopora,S.Br,6.333333333,3.1,1,Acropora,Br,6.5,11,0,0,0.7
2013-01-24,Pocillopora,S.Br,6.333333333,3.1,2,Acropora,Br,6,10,8,0,0.4
2013-01-24,Millepora,En,2.066666667,3.1,1,CCA,En,7.333333333,5,1,-0.5,0
2013-01-24,Acropora,Br,12.2,2.4,1,Seriatopora,Br,14,14,1,0.6,0.9
2013-01-24,Montipora,En,44.1,2.2,1,Seriatopora,Br,10.16666667,3,-18,0.7,1.1
2013-01-24,Acropora,Br,15.96666667,2,1,Porites,Ma,20.66666667,18,0,1.5,1.4
2013-01-24,Porites,Ma,6.3,2,1,Cladiella,S.Br,5.666666667,7,3,-1.2,-0.3
2013-01-24,Porites,Ma,6.3,2,2,Cladiella,S.Br,8,2,4,-0.5,-0.5
2013-01-24,Porites,Ma,9.7,2.6,1,Porites,Ma,3.166666667,5.5,4,0.5,0.7
2013-01-24,Acropora,Tab,16.83333333,3.9,1,Montastrea,Ma,14,9,4,0,-3
2013-01-24,Millepora,En,9.433333333,5.4,1,Porites,Ma,3.833333333,11,1,4,0
2013-01-24,Millepora,En,9.433333333,5.4,2,Pavona,En,2.5,1.5,-7,0.6,0
2013-01-24,Millepora,En,9.433333333,5.4,3,Montipora,En,1.533333333,1.5,-7,0.3,0
2013-01-24,Millepora,En,9.433333333,5.4,4,Montipora,En,1.033333333,3,-5,-0.1,0.5
2013-01-24,Montipora,En,4.733333333,4.2,1,CCA,En,12.33333333,19,3,5.6,0
2013-01-24,Millepora,Br,6.266666667,3.4,1,Pocillopora,S.Br,11,14,-4,0,0
2013-01-24,Acropora,Br,8.4,2.3,1,Seriatopora,Br,13.66666667,15,2,0.6,1
2013-01-24,Porites,Ma,8.433333333,2.8,1,Porites,Ma,10.33333333,1.5,12,0,0
2013-01-24,Porites,Ma,8.433333333,2.8,2,Galaxea,Ma,5.666666667,4,-14,0,-1.7
2013-01-24,Porites,Ma,8.433333333,2.8,3,Cladiella,S.Br,19.33333333,15,4,-3.8,0
2013-01-24,Porites,Ma,8.366666667,2.6,1,Seriatopora,Br,12.33333333,17,2,0,-1.5
2013-02-11,Isopora,S.Br,12.83333333,3.6,1,Seriatopora,Br,12.33333333,7,0,0.8,1.6
2013-02-11,Porites,Ma,3.666666667,3.4,1,Isopora,En,7.666666667,7,2,0,-0.7
2013-02-11,Montipora,En,16.4,3.4,1,Favia,Ma,9.666666667,8,-10,0.9,0.8
2013-02-11,Seriatopora,Br,11.06666667,2.7,1,Acropora,Br,13.33333333,19,4,-1.6,-0.7
2013-02-11,Seriatopora,Br,11.06666667,2.7,2,Acropora,Br,8.666666667,10,-3,-1,-0.7
2013-02-11,Pocillopora,S.Br,11.9,2.9,1,Hydnophora,Ma,12,24,-2,0,-0.6
2013-02-11,Porites,Ma,5.833333333,2.7,1,Montipora,En,10.33333333,13,-3,-0.9,-0.1
2013-02-11,Porites,Ma,5.833333333,2.7,2,Montipora,En,11.16666667,11,-1,0,-0.7
2013-02-11,Acropora,Br,21.33333333,2.5,1,Seriatopora,Br,9,12,-6,1.8,-0.2
2013-02-11,Acropora,Br,21.33333333,2.5,2,Porites,Ma,5.666666667,4.5,-7,0,0.9
2013-02-11,Isopora,S.Br,20.1,2.5,1,Acropora,Br,5.833333333,2.5,-4,0.2,0.4
2013-02-11,Isopora,S.Br,20.1,2.5,2,Echinopora,En,4.333333333,5,-6,0,-1.7
2013-02-11,Isopora,S.Br,20.1,2.5,3,Acropora,Br,5.333333333,5.5,-5.5,0,0.8
2013-02-11,Echinopora,En,52.1,2.4,1,Acropora,Br,13,17,3.5,0.2,0.4
